text,generated,sent_length,avg_sent_length,repetitive_words,text_entropy
"The restrictions, which remain even after new coronavirus infections subsided, have ruined livelihoods and damaged Beijing’s efforts to project harmony in the troubled region.",0,1,24.0,18.517241379310345,4.720049960644813
"And yet, as Webster admitted, “Sometimes it’s just like, ‘Gosh, wouldn’t it just be really fun to have them sing right now?’”",0,1,22.0,36.857142857142854,4.65057194545458
"Right now, being the best internet arsonist is what counts.",0,1,10.0,121.33333333333333,3.584962500721156
"Black actors and actresses were largely sidelined, with the British-Nigerian actress Cynthia Erivo (“Harriet”) as the sole nominee. (Erivo was also nominated for “Stand Up,” a song she wrote for the movie with Joshuah Brian Campbell.) Overlooked in the acting categories were Lupita Nyong’o (“Us”) and Eddie Murphy (“Dolemite Is My Name”), among others.",0,3,18.0,29.08974358974359,5.522456385473447
"“At the C.G.T., we like to speak in concrete realities,” he said. “Why has life expectancy increased? It’s because we work less. We say, you have to heal work.”",0,4,7.25,83.14285714285714,4.862206410719467
"The bride, in a move that surprised friends who has asked whether she planned to wear cream or gold, wore a black tuxedo she found at Octavia, a Baltimore boutique, and paired it with three strands of pearls. Mr. Tracy wore a custom suit by Tom James. He entered to a piano rendition of Willie Nelson’s “You Were Always on My Mind.” When she entered, carrying a bouquet of lilies, the piano player switched to “At Last.”",0,3,25.666666666666668,39.5,5.8274847819558495
Skip the Vatican Museum. Go to the National Museum of Qatar.,0,2,5.5,50.23076923076923,3.238901256602631
"With concern of more fires, tourists were asked to leave the area, and many locals followed. Mr. Kreet said he thought the town would be spared, even if he expected further disruptions and supply limitations. He is hosting two families who have evacuated from other places.",0,3,15.333333333333334,49.25,5.349196208400895
"This is an era in which the players hold the leverage. They have, and are aware of having, agency. Clubs have to bend to that, with only a handful of exceptions. To buy, you have to make it clear that, one day, you will sell.",0,4,11.25,156.3272727272727,4.976547667952104
"“About 25 percent of the folks out there, when you look at Democrats, about 25 percent, for instance, say they would be unhappy if Vice President Biden was the nominee,” Mr. Castro said in Marshalltown, Iowa, on Sunday. “About 25 percent say that they would be unhappy if Senator Sanders were the nominee. The person that scores the best on that, who people are good with, that they would get out there and vote if they’re the nominee, is Elizabeth Warren.”",0,3,27.0,69.01,5.503723505091283
"“It’s like playing a soccer game.You might be the best team in the league, but you’re playing against a team that owns the field, the ball, the stadium and the entire league, and they can change the rules of the game in their own favor and anytime.”",0,1,47.0,67.5,5.01737948646958
"What we know about Lawrence Ray, a parent of a student at the elite New York college who was charged with extortion and sex trafficking of her classmates.",0,1,28.0,23.666666666666668,4.773557262275186
"“Everything has to be based in terms of risk to the public, security risks, security threats, and that is based on information from the police and various intelligence that we all receive,” Priti Patel, the home secretary, said in an interview with LBC radio.",0,1,44.0,23.28301886792453,5.119153237459604
Lesson of the Day: ‘Just 700 Speak This Language (50 in the Same Brooklyn Building)’,0,1,15.0,9.05,4.221928094887362
"Anyone up for a rousing game of CALVINBALL? It’s not hard to learn, because players make up the rules as they go along and the only known scoring is either “Q to 12” or “oogy to boogy.” You are allowed to use any sporting equipment you like, and combining the equipment of different sports is highly encouraged. Masks are to be worn at all times and are never to be questioned.",0,3,23.666666666666668,93.60975609756098,5.750546669120313
Mr. Daco added that “these headwinds will continue to restrain manufacturing output in 2020.”,0,1,14.0,7.176470588235294,4.08746284125034
"“Nothing has ever been close to postponing or canceling a Slam, so this is going to be a tough decision, naturally,” Kudla said. “But if the smoke gets worse, I couldn’t imagine potentially playing a four-, five-hour match and not coughing like crazy postmatch trying to recover and feeling awful.”",0,2,25.0,74.7936507936508,5.515066979392557
"The driver of the truck, operated by the concrete supplier Ferrara Bros., remained at the scene, the police said, and the investigation is continuing. Ferrara Bros., a division of U.S. Concrete, did not immediately respond to a request for comment.",0,3,13.333333333333334,12.375,4.688721875540869
"In Asia, the war was won at sea, though surrender was purchased with atomic weapons, delivered by long-range bombers. This seemed to vindicate the role of air power, at least until the superpowers concluded that such destructive weapons could not really be used to fight a war. Their primary strategic role devolved to deterring the other side from using its nuclear bombs in a vast, self-canceling enterprise. If strategic air forces did come into play, it would only be to ensure mutual destruction.",0,4,20.75,47.46236559139785,5.899268757298069
"“I felt sick,” Ms. Hoechstetter said. “I was like, oh my God. Why is his name there?”",0,3,5.666666666666667,26.73076923076923,4.315824333525707
"Yes. Mr. Maezawa, who is divorced and has three children, has had a string of celebrity girlfriends. He separated from his most recent partner, Ayame Goriki, a model and actor, because he wanted her to go to space with him but “they had different aspirations.”",0,3,15.0,74.36363636363636,5.265641023041015
Email: letters@nytimes.com,0,1,2.0,6.0,2.321928094887362
"“It’s not that the Maduro government is particularly strong, but it survived,” said Margarita López Maya, a longtime Venezuelan political scientist who lives in Caracas. “And this is victory for them: surviving.”",0,2,16.0,16.181818181818183,5.124093266315399
Cook: Vegetarian skillet chili is one of those pantry meals that you’ll memorize. (Our Five Weeknight Dishes newsletter has more recommendations.),0,2,10.5,12.5,4.735926350629031
"Because marriage is an ever-evolving experience, we constantly shift, change and, in some cases, start over. In It’s No Secret, couples share thoughts about commitment and tell us what they have learned along the way, revealing their secret to making it work. (Answers are edited for context and space.)",0,3,16.333333333333332,73.1774193548387,5.45388098766665
"Another part requires presidents to consult with Congress before deploying troops into actual or imminent “hostilities.” Most presidents have obeyed this, but Mr. Trump did not before ordering the Suleimani strike.",0,1,31.0,27.34285714285714,5.01499730265925
"Tua Tagovailoa, the celebrated Alabama quarterback whose season ended with an injury in November, said on Monday that he would enter the N.F.L. draft and skip a final college campaign.",0,2,15.0,9.676470588235293,4.910992253015045
Trinity says its website makes clear that the ministry does not offer health insurance.,0,1,14.0,188.2,3.906890595608518
Which poets continue to inspire you?,0,1,6.0,8.571428571428571,2.8073549220576046
Dr. Mitchell has described waterboarding and other violence as well as sleep deprivation and forced nudity as part of a program of “conditioning” captives to cooperate that has no long-lasting effect on them.,0,1,33.0,47.02777777777778,4.871178126382214
